Reactions,Single_gene,enzyme_mass,kcat_mean,kcat_std
E4PD,b1779,0.00688300847957333,6.713648061584354,3.7569640315139874
E4PD,b1779,0.00688300847957333,6.713648061584354,3.7569640315139874
E4PD,b1779,0.00688300847957333,14.005774831808731,5.3538234888815195
E4PD,b1779,0.00688300847957333,14.005774831808731,5.3538234888815195
E4PD,b1779,0.00688300847957333,14.005774831808731,5.3538234888815195
E4PD,b1779,0.00688300847957333,14.005774831808731,5.3538234888815195
NADPHHR,b1779,0.00688300847957333,5.978916691305919,3.7950608063789177
NADPHHR,b1779,0.00688300847957333,5.978916691305919,3.7950608063789177
NADPHHR,b1779,0.00688300847957333,5.978916691305919,3.7950608063789177
NADPHHR,b1779,0.00688300847957333,5.978916691305919,3.7950608063789177
NADPHHR,b1779,0.00688300847957333,5.978916691305919,3.7950608063789177
NADPHHR,b1779,0.00688300847957333,29.968275807460692,16.318029698945743
NADPHHR,b1779,0.00688300847957333,29.968275807460692,16.318029698945743
NADPHHS,b1779,0.00688300847957333,5.978916691305919,3.7950608063789177
NADPHHS,b1779,0.00688300847957333,5.978916691305919,3.7950608063789177
NADPHHS,b1779,0.00688300847957333,5.978916691305919,3.7950608063789177
NADPHHS,b1779,0.00688300847957333,5.978916691305919,3.7950608063789177
NADPHHS,b1779,0.00688300847957333,5.978916691305919,3.7950608063789177
NADPHHS,b1779,0.00688300847957333,29.968275807460692,16.318029698945743
NADPHHS,b1779,0.00688300847957333,29.968275807460692,16.318029698945743
NADHHS,b1779,0.00688300847957333,5.978916691305919,3.7950608063789177
NADHHS,b1779,0.00688300847957333,5.978916691305919,3.7950608063789177
NADHHS,b1779,0.00688300847957333,5.978916691305919,3.7950608063789177
NADHHS,b1779,0.00688300847957333,5.978916691305919,3.7950608063789177
NADHHS,b1779,0.00688300847957333,5.978916691305919,3.7950608063789177
NADHHS,b1779,0.00688300847957333,14.005774831808731,5.3538234888815195
NADHHS,b1779,0.00688300847957333,14.005774831808731,5.3538234888815195
NADHHS,b1779,0.00688300847957333,14.005774831808731,5.3538234888815195
NADHHS,b1779,0.00688300847957333,14.005774831808731,5.3538234888815195
NADHHR,b1779,0.00688300847957333,5.978916691305919,3.7950608063789177
NADHHR,b1779,0.00688300847957333,5.978916691305919,3.7950608063789177
NADHHR,b1779,0.00688300847957333,5.978916691305919,3.7950608063789177
NADHHR,b1779,0.00688300847957333,5.978916691305919,3.7950608063789177
NADHHR,b1779,0.00688300847957333,5.978916691305919,3.7950608063789177
NADHHR,b1779,0.00688300847957333,14.005774831808731,5.3538234888815195
NADHHR,b1779,0.00688300847957333,14.005774831808731,5.3538234888815195
NADHHR,b1779,0.00688300847957333,14.005774831808731,5.3538234888815195
NADHHR,b1779,0.00688300847957333,14.005774831808731,5.3538234888815195
ENO,b2779,0.005641971012719523,39.51012302793309,38.343868778328435
ENO,b2779,0.005641971012719523,15.438381060631746,3.7457280929414467
ENO,b2779,0.005641971012719523,21.839870304203544,21.766776264923113
GLUtex,b2215,0.005537928134432265,7.608737202375119,2.9014712071888553
GLUtex,b2215,0.005537928134432265,7.608737202375119,2.9014712071888553
GLUtex,b2215,0.005537928134432265,7.608737202375119,2.9014712071888553
GLUtex,b2215,0.005537928134432265,7.608737202375119,2.9014712071888553
GLYtex,b2215,0.005537928134432265,3.69990692910592,2.361588057394879
GLYtex,b2215,0.005537928134432265,3.69990692910592,2.361588057394879
GLYtex,b2215,0.005537928134432265,3.69990692910592,2.361588057394879
GLYtex,b2215,0.005537928134432265,3.69990692910592,2.361588057394879
GLYALDtex,b2215,0.005537928134432265,1.7202638042764042,1.1489045241777367
GLYALDtex,b2215,0.005537928134432265,1.7202638042764042,1.1489045241777367
GLYALDtex,b2215,0.005537928134432265,1.7202638042764042,1.1489045241777367
GLYALDtex,b2215,0.005537928134432265,1.7202638042764042,1.1489045241777367
GLYBtex,b2215,0.005537928134432265,3.980107711212154,2.968973503003823
GLYBtex,b2215,0.005537928134432265,3.980107711212154,2.968973503003823
GLYBtex,b2215,0.005537928134432265,3.980107711212154,2.968973503003823
GLYBtex,b2215,0.005537928134432265,3.980107711212154,2.968973503003823
GLYCtex,b2215,0.005537928134432265,5.501131228079121,4.336119311174971
GLYCtex,b2215,0.005537928134432265,5.501131228079121,4.336119311174971
GLYCtex,b2215,0.005537928134432265,5.501131228079121,4.336119311174971
GLYCtex,b2215,0.005537928134432265,5.501131228079121,4.336119311174971
GLYC3Ptex,b2215,0.005537928134432265,2.136326600464071,0.8698649692272261
GLYC3Ptex,b2215,0.005537928134432265,2.136326600464071,0.8698649692272261
GLYC3Ptex,b2215,0.005537928134432265,2.136326600464071,0.8698649692272261
GLYC3Ptex,b2215,0.005537928134432265,2.136326600464071,0.8698649692272261
GLYCLTtex,b2215,0.005537928134432265,10.616719971582016,8.898487476619628
GLYCLTtex,b2215,0.005537928134432265,10.616719971582016,8.898487476619628
GLYCLTtex,b2215,0.005537928134432265,10.616719971582016,8.898487476619628
GLYCLTtex,b2215,0.005537928134432265,10.616719971582016,8.898487476619628
GTPtex,b2215,0.005537928134432265,2.1007165625550073,0.9038421269170914
GTPtex,b2215,0.005537928134432265,2.1007165625550073,0.9038421269170914
GTPtex,b2215,0.005537928134432265,2.1007165625550073,0.9038421269170914
GTPtex,b2215,0.005537928134432265,2.1007165625550073,0.9038421269170914
Htex,b2215,0.005537928134432265,6.971406066086843,5.335365216506274
Htex,b2215,0.005537928134432265,6.971406066086843,5.335365216506274
Htex,b2215,0.005537928134432265,6.971406066086843,5.335365216506274
Htex,b2215,0.005537928134432265,6.971406066086843,5.335365216506274
H2tex,b2215,0.005537928134432265,5.925504884178222,4.908033471177087
H2tex,b2215,0.005537928134432265,5.925504884178222,4.908033471177087
H2tex,b2215,0.005537928134432265,5.925504884178222,4.908033471177087
H2tex,b2215,0.005537928134432265,5.925504884178222,4.908033471177087
H2Otex,b2215,0.005537928134432265,,
H2Otex,b2215,0.005537928134432265,,
DAPtex,b2215,0.005537928134432265,3.4971861408089184,2.0758805056183327
DAPtex,b2215,0.005537928134432265,3.4971861408089184,2.0758805056183327
DAPtex,b2215,0.005537928134432265,3.4971861408089184,2.0758805056183327
DAPtex,b2215,0.005537928134432265,3.4971861408089184,2.0758805056183327
12PPDStex,b2215,0.005537928134432265,6.065559107215439,4.407364223788953
12PPDStex,b2215,0.005537928134432265,6.065559107215439,4.407364223788953
12PPDStex,b2215,0.005537928134432265,6.065559107215439,4.407364223788953
12PPDStex,b2215,0.005537928134432265,6.065559107215439,4.407364223788953
DDGLCNtex,b2215,0.005537928134432265,3.8736293713956202,2.4480345723183152
DDGLCNtex,b2215,0.005537928134432265,3.8736293713956202,2.4480345723183152
DDGLCNtex,b2215,0.005537928134432265,3.8736293713956202,2.4480345723183152
DDGLCNtex,b2215,0.005537928134432265,3.8736293713956202,2.4480345723183152
26DAHtex,b2215,0.005537928134432265,21.91859311961685,9.993509282630022
26DAHtex,b2215,0.005537928134432265,21.91859311961685,9.993509282630022
26DAHtex,b2215,0.005537928134432265,21.91859311961685,9.993509282630022
26DAHtex,b2215,0.005537928134432265,21.91859311961685,9.993509282630022
HCINNMtex,b2215,0.005537928134432265,1.857516672579615,0.8726919238024974
HCINNMtex,b2215,0.005537928134432265,1.857516672579615,0.8726919238024974
HCINNMtex,b2215,0.005537928134432265,1.857516672579615,0.8726919238024974
HCINNMtex,b2215,0.005537928134432265,1.857516672579615,0.8726919238024974
HPPPNtex,b2215,0.005537928134432265,2.3975044623619883,1.624855528920373
HPPPNtex,b2215,0.005537928134432265,2.3975044623619883,1.624855528920373
HPPPNtex,b2215,0.005537928134432265,2.3975044623619883,1.624855528920373
HPPPNtex,b2215,0.005537928134432265,2.3975044623619883,1.624855528920373
ACtex,b2215,0.005537928134432265,8.357147976489566,5.698522267267963
ACtex,b2215,0.005537928134432265,8.357147976489566,5.698522267267963
ACtex,b2215,0.005537928134432265,8.357147976489566,5.698522267267963
ACtex,b2215,0.005537928134432265,8.357147976489566,5.698522267267963
ACALDtex,b2215,0.005537928134432265,15.282980021879336,12.4759927083155
ACALDtex,b2215,0.005537928134432265,15.282980021879336,12.4759927083155
ACALDtex,b2215,0.005537928134432265,15.282980021879336,12.4759927083155
ACALDtex,b2215,0.005537928134432265,15.282980021879336,12.4759927083155
ACMANAtex,b2215,0.005537928134432265,7.801855706947873,4.543664318045764
ACMANAtex,b2215,0.005537928134432265,7.801855706947873,4.543664318045764
ACMANAtex,b2215,0.005537928134432265,7.801855706947873,4.543664318045764
ACMANAtex,b2215,0.005537928134432265,7.801855706947873,4.543664318045764
ACMUMtex,b2215,0.005537928134432265,13.207623720888867,10.259542559866498
GALtex,b2215,0.005537928134432265,8.342219860108639,7.87978293901593
GALtex,b2215,0.005537928134432265,8.342219860108639,7.87978293901593
GALtex,b2215,0.005537928134432265,8.342219860108639,7.87978293901593
GALtex,b2215,0.005537928134432265,8.342219860108639,7.87978293901593
GALCTtex,b2215,0.005537928134432265,7.86700382242617,4.407195507264118
GALCTtex,b2215,0.005537928134432265,7.86700382242617,4.407195507264118
GALCTtex,b2215,0.005537928134432265,7.86700382242617,4.407195507264118
GALCTtex,b2215,0.005537928134432265,7.86700382242617,4.407195507264118
GALCTNtex,b2215,0.005537928134432265,3.297002313407488,2.1660177563032166
GALCTNtex,b2215,0.005537928134432265,3.297002313407488,2.1660177563032166
GALCTNtex,b2215,0.005537928134432265,3.297002313407488,2.1660177563032166
GALCTNtex,b2215,0.005537928134432265,3.297002313407488,2.1660177563032166
GALTtex,b2215,0.005537928134432265,4.292753632284871,2.836976901526243
GALTtex,b2215,0.005537928134432265,4.292753632284871,2.836976901526243
GALTtex,b2215,0.005537928134432265,4.292753632284871,2.836976901526243
GALTtex,b2215,0.005537928134432265,4.292753632284871,2.836976901526243
GALURtex,b2215,0.005537928134432265,13.42576259183815,9.969698730298926
GALURtex,b2215,0.005537928134432265,13.42576259183815,9.969698730298926
GALURtex,b2215,0.005537928134432265,13.42576259183815,9.969698730298926
GALURtex,b2215,0.005537928134432265,13.42576259183815,9.969698730298926
GAMtex,b2215,0.005537928134432265,1.9522284073092977,1.168723421631254
GAMtex,b2215,0.005537928134432265,1.9522284073092977,1.168723421631254
GAMtex,b2215,0.005537928134432265,1.9522284073092977,1.168723421631254
GAMtex,b2215,0.005537928134432265,1.9522284073092977,1.168723421631254
GBBTNtex,b2215,0.005537928134432265,4.045704249323466,2.3662239826219373
GBBTNtex,b2215,0.005537928134432265,4.045704249323466,2.3662239826219373
GBBTNtex,b2215,0.005537928134432265,4.045704249323466,2.3662239826219373
GBBTNtex,b2215,0.005537928134432265,4.045704249323466,2.3662239826219373
HIStex,b2215,0.005537928134432265,1.9543031241265225,1.1636292284162977
HIStex,b2215,0.005537928134432265,1.9543031241265225,1.1636292284162977
HIStex,b2215,0.005537928134432265,1.9543031241265225,1.1636292284162977
HIStex,b2215,0.005537928134432265,1.9543031241265225,1.1636292284162977
HXAtex,b2215,0.005537928134432265,4.0050439249438545,1.7171167773480773
HXAtex,b2215,0.005537928134432265,4.0050439249438545,1.7171167773480773
HXAtex,b2215,0.005537928134432265,4.0050439249438545,1.7171167773480773
HXAtex,b2215,0.005537928134432265,4.0050439249438545,1.7171167773480773
HYXNtex,b2215,0.005537928134432265,3.7943984476022217,2.8274609817591134
HYXNtex,b2215,0.005537928134432265,3.7943984476022217,2.8274609817591134
HYXNtex,b2215,0.005537928134432265,3.7943984476022217,2.8274609817591134
HYXNtex,b2215,0.005537928134432265,3.7943984476022217,2.8274609817591134
IDONtex,b2215,0.005537928134432265,3.297002313407488,2.1660177563032166
IDONtex,b2215,0.005537928134432265,3.297002313407488,2.1660177563032166
IDONtex,b2215,0.005537928134432265,3.297002313407488,2.1660177563032166
IDONtex,b2215,0.005537928134432265,3.297002313407488,2.1660177563032166
ILEtex,b2215,0.005537928134432265,9.216176033261565,7.717776513661686
ILEtex,b2215,0.005537928134432265,9.216176033261565,7.717776513661686
ILEtex,b2215,0.005537928134432265,9.216176033261565,7.717776513661686
ILEtex,b2215,0.005537928134432265,9.216176033261565,7.717776513661686
INSTtex,b2215,0.005537928134432265,9.938578846345687,8.107146629944486
INSTtex,b2215,0.005537928134432265,9.938578846345687,8.107146629944486
INSTtex,b2215,0.005537928134432265,9.938578846345687,8.107146629944486
INSTtex,b2215,0.005537928134432265,9.938578846345687,8.107146629944486
Ktex,b2215,0.005537928134432265,11.335095581568213,8.590075055444615
Ktex,b2215,0.005537928134432265,11.335095581568213,8.590075055444615
Ktex,b2215,0.005537928134432265,11.335095581568213,8.590075055444615
Ktex,b2215,0.005537928134432265,11.335095581568213,8.590075055444615
D_LACtex,b2215,0.005537928134432265,7.445336026849081,6.158575848204635
D_LACtex,b2215,0.005537928134432265,7.445336026849081,6.158575848204635
D_LACtex,b2215,0.005537928134432265,7.445336026849081,6.158575848204635
D_LACtex,b2215,0.005537928134432265,7.445336026849081,6.158575848204635
FRULYStex,b2215,0.005537928134432265,42.02654500997756,39.3686156833701
FRULYStex,b2215,0.005537928134432265,42.02654500997756,39.3686156833701
FRULYStex,b2215,0.005537928134432265,42.02654500997756,39.3686156833701
FRULYStex,b2215,0.005537928134432265,42.02654500997756,39.3686156833701
ASPtex,b2215,0.005537928134432265,5.7245752849464155,3.2696465127581416
ASPtex,b2215,0.005537928134432265,5.7245752849464155,3.2696465127581416
ASPtex,b2215,0.005537928134432265,5.7245752849464155,3.2696465127581416
ASPtex,b2215,0.005537928134432265,5.7245752849464155,3.2696465127581416
INDOLEtex,b2215,0.005537928134432265,0.7366209902886147,0.4510789276028939
INDOLEtex,b2215,0.005537928134432265,0.7366209902886147,0.4510789276028939
INDOLEtex,b2215,0.005537928134432265,0.7366209902886147,0.4510789276028939
INDOLEtex,b2215,0.005537928134432265,0.7366209902886147,0.4510789276028939
L_LACtex,b2215,0.005537928134432265,7.445336026849081,6.158575848204635
L_LACtex,b2215,0.005537928134432265,7.445336026849081,6.158575848204635
L_LACtex,b2215,0.005537928134432265,7.445336026849081,6.158575848204635
L_LACtex,b2215,0.005537928134432265,7.445336026849081,6.158575848204635
GLCRtex,b2215,0.005537928134432265,,
GLCRtex,b2215,0.005537928134432265,,
GLCNtex,b2215,0.005537928134432265,3.297002313407488,2.1660177563032166
GLCNtex,b2215,0.005537928134432265,3.297002313407488,2.1660177563032166
GLCNtex,b2215,0.005537928134432265,3.297002313407488,2.1660177563032166
GLCNtex,b2215,0.005537928134432265,3.297002313407488,2.1660177563032166
GLCURtex,b2215,0.005537928134432265,13.42576259183815,9.969698730298926
GLCURtex,b2215,0.005537928134432265,13.42576259183815,9.969698730298926
GLCURtex,b2215,0.005537928134432265,13.42576259183815,9.969698730298926
GLCURtex,b2215,0.005537928134432265,13.42576259183815,9.969698730298926
GLNtex,b2215,0.005537928134432265,9.327653913645474,3.371724283647805
GLNtex,b2215,0.005537928134432265,9.327653913645474,3.371724283647805
GLNtex,b2215,0.005537928134432265,9.327653913645474,3.371724283647805
GLNtex,b2215,0.005537928134432265,9.327653913645474,3.371724283647805
O2tex,b2215,0.005537928134432265,4.202030939934086,3.121971989520974
O2tex,b2215,0.005537928134432265,4.202030939934086,3.121971989520974
O2tex,b2215,0.005537928134432265,4.202030939934086,3.121971989520974
O2tex,b2215,0.005537928134432265,4.202030939934086,3.121971989520974
OCTAtex,b2215,0.005537928134432265,2.562231395430614,1.1037143695962515
OCTAtex,b2215,0.005537928134432265,2.562231395430614,1.1037143695962515
OCTAtex,b2215,0.005537928134432265,2.562231395430614,1.1037143695962515
OCTAtex,b2215,0.005537928134432265,2.562231395430614,1.1037143695962515
ORNtex,b2215,0.005537928134432265,19.635339843645262,11.486678625060296
ORNtex,b2215,0.005537928134432265,19.635339843645262,11.486678625060296
ORNtex,b2215,0.005537928134432265,19.635339843645262,11.486678625060296
ORNtex,b2215,0.005537928134432265,19.635339843645262,11.486678625060296
RMNtex,b2215,0.005537928134432265,19.972646891133714,20.56425215751883
RMNtex,b2215,0.005537928134432265,19.972646891133714,20.56425215751883
RMNtex,b2215,0.005537928134432265,19.972646891133714,20.56425215751883
RMNtex,b2215,0.005537928134432265,19.972646891133714,20.56425215751883
PHEtex,b2215,0.005537928134432265,2.530486358024717,1.5593827042694466
PHEtex,b2215,0.005537928134432265,2.530486358024717,1.5593827042694466
PHEtex,b2215,0.005537928134432265,2.530486358024717,1.5593827042694466
PHEtex,b2215,0.005537928134432265,2.530486358024717,1.5593827042694466
PItex,b2215,0.005537928134432265,6.785633975933749,3.6496708792562536
PItex,b2215,0.005537928134432265,6.785633975933749,3.6496708792562536
PItex,b2215,0.005537928134432265,6.785633975933749,3.6496708792562536
PItex,b2215,0.005537928134432265,6.785633975933749,3.6496708792562536
PNTOtex,b2215,0.005537928134432265,1.8669859530904092,0.9662114159923113
PNTOtex,b2215,0.005537928134432265,1.8669859530904092,0.9662114159923113
PNTOtex,b2215,0.005537928134432265,1.8669859530904092,0.9662114159923113
PNTOtex,b2215,0.005537928134432265,1.8669859530904092,0.9662114159923113
PPPNtex,b2215,0.005537928134432265,4.287645097441508,3.513156693654303
PPPNtex,b2215,0.005537928134432265,4.287645097441508,3.513156693654303
PPPNtex,b2215,0.005537928134432265,4.287645097441508,3.513156693654303
PPPNtex,b2215,0.005537928134432265,4.287645097441508,3.513156693654303
PPTtex,b2215,0.005537928134432265,,
PPTtex,b2215,0.005537928134432265,,
PTRCtex,b2215,0.005537928134432265,5.289114708682244,3.724983390930854
PTRCtex,b2215,0.005537928134432265,5.289114708682244,3.724983390930854
PTRCtex,b2215,0.005537928134432265,5.289114708682244,3.724983390930854
PTRCtex,b2215,0.005537928134432265,5.289114708682244,3.724983390930854
PYRtex,b2215,0.005537928134432265,17.290751393137537,15.135146633661476
PYRtex,b2215,0.005537928134432265,17.290751393137537,15.135146633661476
PYRtex,b2215,0.005537928134432265,17.290751393137537,15.135146633661476
PYRtex,b2215,0.005537928134432265,17.290751393137537,15.135146633661476
DSERtex,b2215,0.005537928134432265,4.436926011011365,3.646089401897216
DSERtex,b2215,0.005537928134432265,4.436926011011365,3.646089401897216
DSERtex,b2215,0.005537928134432265,4.436926011011365,3.646089401897216
DSERtex,b2215,0.005537928134432265,4.436926011011365,3.646089401897216
SERtex,b2215,0.005537928134432265,4.436926011011365,3.646089401897216
SERtex,b2215,0.005537928134432265,4.436926011011365,3.646089401897216
SERtex,b2215,0.005537928134432265,4.436926011011365,3.646089401897216
SERtex,b2215,0.005537928134432265,4.436926011011365,3.646089401897216
SO4tex,b2215,0.005537928134432265,6.021969159239836,4.1907187733842015
SO4tex,b2215,0.005537928134432265,6.021969159239836,4.1907187733842015
SO4tex,b2215,0.005537928134432265,6.021969159239836,4.1907187733842015
SO4tex,b2215,0.005537928134432265,6.021969159239836,4.1907187733842015
SPMDtex,b2215,0.005537928134432265,10.480129280690326,8.76290852429013
SPMDtex,b2215,0.005537928134432265,10.480129280690326,8.76290852429013
SPMDtex,b2215,0.005537928134432265,10.480129280690326,8.76290852429013
SPMDtex,b2215,0.005537928134432265,10.480129280690326,8.76290852429013
SUCCtex,b2215,0.005537928134432265,7.674641776474806,4.162688065218059
SUCCtex,b2215,0.005537928134432265,7.674641776474806,4.162688065218059
SUCCtex,b2215,0.005537928134432265,7.674641776474806,4.162688065218059
SUCCtex,b2215,0.005537928134432265,7.674641776474806,4.162688065218059
SUCRtex,b2215,0.005537928134432265,27.235445168286144,11.352137918865303
SUCRtex,b2215,0.005537928134432265,27.235445168286144,11.352137918865303
SUCRtex,b2215,0.005537928134432265,27.235445168286144,11.352137918865303
SUCRtex,b2215,0.005537928134432265,27.235445168286144,11.352137918865303
TARTRtex,b2215,0.005537928134432265,5.373652407261474,3.2542944849274185
TARTRtex,b2215,0.005537928134432265,5.373652407261474,3.2542944849274185
TARTRtex,b2215,0.005537928134432265,5.373652407261474,3.2542944849274185
TARTRtex,b2215,0.005537928134432265,5.373652407261474,3.2542944849274185
TAURtex,b2215,0.005537928134432265,40.801264956515766,29.219502210962027
TAURtex,b2215,0.005537928134432265,40.801264956515766,29.219502210962027
TAURtex,b2215,0.005537928134432265,40.801264956515766,29.219502210962027
TAURtex,b2215,0.005537928134432265,40.801264956515766,29.219502210962027
THRtex,b2215,0.005537928134432265,4.418875476012581,2.736626776687556
THRtex,b2215,0.005537928134432265,4.418875476012581,2.736626776687556
THRtex,b2215,0.005537928134432265,4.418875476012581,2.736626776687556
THRtex,b2215,0.005537928134432265,4.418875476012581,2.736626776687556
