Reactions,Single_gene,enzyme_mass,kcat_mean,kcat_std
HIStex,b2215,0.007019897324474033,1.9543031241265225,1.1636292284162977
HIStex,b2215,0.007019897324474033,1.9543031241265225,1.1636292284162977
HXAtex,b2215,0.007019897324474033,4.0050439249438545,1.7171167773480773
HXAtex,b2215,0.007019897324474033,4.0050439249438545,1.7171167773480773
HYXNtex,b2215,0.007019897324474033,3.7943984476022217,2.8274609817591134
HYXNtex,b2215,0.007019897324474033,3.7943984476022217,2.8274609817591134
IDONtex,b2215,0.007019897324474033,3.297002313407488,2.1660177563032166
IDONtex,b2215,0.007019897324474033,3.297002313407488,2.1660177563032166
ILEtex,b2215,0.007019897324474033,9.216176033261565,7.717776513661686
ILEtex,b2215,0.007019897324474033,9.216176033261565,7.717776513661686
INSTtex,b2215,0.007019897324474033,9.938578846345687,8.107146629944486
INSTtex,b2215,0.007019897324474033,9.938578846345687,8.107146629944486
Ktex,b2215,0.007019897324474033,11.335095581568213,8.590075055444615
Ktex,b2215,0.007019897324474033,11.335095581568213,8.590075055444615
D_LACtex,b2215,0.007019897324474033,7.445336026849081,6.158575848204635
D_LACtex,b2215,0.007019897324474033,7.445336026849081,6.158575848204635
FRULYStex,b2215,0.007019897324474033,42.02654500997756,39.3686156833701
FRULYStex,b2215,0.007019897324474033,42.02654500997756,39.3686156833701
ASPtex,b2215,0.007019897324474033,5.7245752849464155,3.2696465127581416
ASPtex,b2215,0.007019897324474033,5.7245752849464155,3.2696465127581416
INDOLEtex,b2215,0.007019897324474033,0.7366209902886147,0.4510789276028939
INDOLEtex,b2215,0.007019897324474033,0.7366209902886147,0.4510789276028939
L_LACtex,b2215,0.007019897324474033,7.445336026849081,6.158575848204635
L_LACtex,b2215,0.007019897324474033,7.445336026849081,6.158575848204635
GLCRtex,b2215,0.007019897324474033,,
GLCNtex,b2215,0.007019897324474033,3.297002313407488,2.1660177563032166
GLCNtex,b2215,0.007019897324474033,3.297002313407488,2.1660177563032166
GLCURtex,b2215,0.007019897324474033,13.42576259183815,9.969698730298926
GLCURtex,b2215,0.007019897324474033,13.42576259183815,9.969698730298926
GLNtex,b2215,0.007019897324474033,9.327653913645474,3.371724283647805
GLNtex,b2215,0.007019897324474033,9.327653913645474,3.371724283647805
O2tex,b2215,0.007019897324474033,4.202030939934086,3.121971989520974
O2tex,b2215,0.007019897324474033,4.202030939934086,3.121971989520974
OCTAtex,b2215,0.007019897324474033,2.562231395430614,1.1037143695962515
OCTAtex,b2215,0.007019897324474033,2.562231395430614,1.1037143695962515
ORNtex,b2215,0.007019897324474033,19.635339843645262,11.486678625060296
ORNtex,b2215,0.007019897324474033,19.635339843645262,11.486678625060296
RMNtex,b2215,0.007019897324474033,19.972646891133714,20.56425215751883
RMNtex,b2215,0.007019897324474033,19.972646891133714,20.56425215751883
PHEtex,b2215,0.007019897324474033,2.530486358024717,1.5593827042694466
PHEtex,b2215,0.007019897324474033,2.530486358024717,1.5593827042694466
PItex,b2215,0.007019897324474033,6.785633975933749,3.6496708792562536
PItex,b2215,0.007019897324474033,6.785633975933749,3.6496708792562536
PNTOtex,b2215,0.007019897324474033,1.8669859530904092,0.9662114159923113
PNTOtex,b2215,0.007019897324474033,1.8669859530904092,0.9662114159923113
PPPNtex,b2215,0.007019897324474033,4.287645097441508,3.513156693654303
PPPNtex,b2215,0.007019897324474033,4.287645097441508,3.513156693654303
PPTtex,b2215,0.007019897324474033,1.8944132144696038,1.4475591306707625
PPTtex,b2215,0.007019897324474033,1.8944132144696038,1.4475591306707625
PTRCtex,b2215,0.007019897324474033,5.289114708682244,3.724983390930854
PTRCtex,b2215,0.007019897324474033,5.289114708682244,3.724983390930854
PYRtex,b2215,0.007019897324474033,17.290751393137537,15.135146633661476
PYRtex,b2215,0.007019897324474033,17.290751393137537,15.135146633661476
DSERtex,b2215,0.007019897324474033,4.436926011011365,3.646089401897216
DSERtex,b2215,0.007019897324474033,4.436926011011365,3.646089401897216
SERtex,b2215,0.007019897324474033,4.436926011011365,3.646089401897216
SERtex,b2215,0.007019897324474033,4.436926011011365,3.646089401897216
SO4tex,b2215,0.007019897324474033,6.021969159239836,4.1907187733842015
SO4tex,b2215,0.007019897324474033,6.021969159239836,4.1907187733842015
SPMDtex,b2215,0.007019897324474033,10.480129280690326,8.76290852429013
SPMDtex,b2215,0.007019897324474033,10.480129280690326,8.76290852429013
SUCCtex,b2215,0.007019897324474033,7.674641776474806,4.162688065218059
SUCCtex,b2215,0.007019897324474033,7.674641776474806,4.162688065218059
SUCRtex,b2215,0.007019897324474033,27.235445168286144,11.352137918865303
SUCRtex,b2215,0.007019897324474033,27.235445168286144,11.352137918865303
TARTRtex,b2215,0.007019897324474033,5.373652407261474,3.2542944849274185
TARTRtex,b2215,0.007019897324474033,5.373652407261474,3.2542944849274185
TAURtex,b2215,0.007019897324474033,40.801264956515766,29.219502210962027
TAURtex,b2215,0.007019897324474033,40.801264956515766,29.219502210962027
THRtex,b2215,0.007019897324474033,4.418875476012581,2.736626776687556
THRtex,b2215,0.007019897324474033,4.418875476012581,2.736626776687556
THMDtex,b2215,0.007019897324474033,3.5826455121563336,1.814379677208755
THMDtex,b2215,0.007019897324474033,3.5826455121563336,1.814379677208755
METDtex,b2215,0.007019897324474033,16.297400538686965,6.441883364125813
METDtex,b2215,0.007019897324474033,16.297400538686965,6.441883364125813
METtex,b2215,0.007019897324474033,16.297400538686965,6.441883364125813
METtex,b2215,0.007019897324474033,16.297400538686965,6.441883364125813
MNLtex,b2215,0.007019897324474033,4.292753632284871,2.836976901526243
MNLtex,b2215,0.007019897324474033,4.292753632284871,2.836976901526243
NAtex,b2215,0.007019897324474033,9.746969136208586,6.807404667036084
NAtex,b2215,0.007019897324474033,9.746969136208586,6.807404667036084
NACtex,b2215,0.007019897324474033,2.1445133052586804,1.468635259950849
NACtex,b2215,0.007019897324474033,2.1445133052586804,1.468635259950849
NH4tex,b2215,0.007019897324474033,8.948615949955371,7.819110452295974
NH4tex,b2215,0.007019897324474033,8.948615949955371,7.819110452295974
BUTtex,b2215,0.007019897324474033,0.8376203083954055,0.436698639565591
BUTtex,b2215,0.007019897324474033,0.8376203083954055,0.436698639565591
CHLtex,b2215,0.007019897324474033,3.3576496195150356,3.0175274251249804
CHLtex,b2215,0.007019897324474033,3.3576496195150356,3.0175274251249804
CO2tex,b2215,0.007019897324474033,11.683604574987028,10.093052603196039
CO2tex,b2215,0.007019897324474033,11.683604574987028,10.093052603196039
CRNtex,b2215,0.007019897324474033,7.9881074458535295,4.811370764477008
CRNtex,b2215,0.007019897324474033,7.9881074458535295,4.811370764477008
DINStex,b2215,0.007019897324474033,6.398415871042958,4.5948513690130985
DINStex,b2215,0.007019897324474033,6.398415871042958,4.5948513690130985
DMStex,b2215,0.007019897324474033,6.5692434581317745,5.435801022134211
DMStex,b2215,0.007019897324474033,6.5692434581317745,5.435801022134211
CSNtex,b2215,0.007019897324474033,2.0774700190135187,1.2284588048811595
CSNtex,b2215,0.007019897324474033,2.0774700190135187,1.2284588048811595
CYNTtex,b2215,0.007019897324474033,4.472999518379083,2.129205206132476
CYNTtex,b2215,0.007019897324474033,4.472999518379083,2.129205206132476
CYStex,b2215,0.007019897324474033,5.286105505731833,3.5247963483569493
CYStex,b2215,0.007019897324474033,5.286105505731833,3.5247963483569493
CYTDtex,b2215,0.007019897324474033,2.890009800928316,0.9966831390347489
CYTDtex,b2215,0.007019897324474033,2.890009800928316,0.9966831390347489
DCAtex,b2215,0.007019897324474033,8.489047333187049,7.764176231580193
DCAtex,b2215,0.007019897324474033,8.489047333187049,7.764176231580193
DGSNtex,b2215,0.007019897324474033,4.459156526993133,3.353158630087941
DGSNtex,b2215,0.007019897324474033,4.459156526993133,3.353158630087941
LCTStex,b2215,0.007019897324474033,,
LEUtex,b2215,0.007019897324474033,7.597284626688236,5.546897207587178
LEUtex,b2215,0.007019897324474033,7.597284626688236,5.546897207587178
LYStex,b2215,0.007019897324474033,9.592429295217077,5.579593984678197
LYStex,b2215,0.007019897324474033,9.592429295217077,5.579593984678197
LYXtex,b2215,0.007019897324474033,18.14336732478098,14.09405834096404
LYXtex,b2215,0.007019897324474033,18.14336732478098,14.09405834096404
MANtex,b2215,0.007019897324474033,16.26877150696446,14.366431555998073
MANtex,b2215,0.007019897324474033,16.26877150696446,14.366431555998073
MAN6Ptex,b2215,0.007019897324474033,10.060445527139073,4.314298887135552
MAN6Ptex,b2215,0.007019897324474033,10.060445527139073,4.314298887135552
MELIBtex,b2215,0.007019897324474033,,
DMSOtex,b2215,0.007019897324474033,4.453603093309921,3.377013996426924
DMSOtex,b2215,0.007019897324474033,4.453603093309921,3.377013996426924
FRUtex,b2215,0.007019897324474033,14.039387592245777,6.890368601149296
FRUtex,b2215,0.007019897324474033,14.039387592245777,6.890368601149296
FUCtex,b2215,0.007019897324474033,,
FUMtex,b2215,0.007019897324474033,9.448530063913003,6.657518010748063
FUMtex,b2215,0.007019897324474033,9.448530063913003,6.657518010748063
FE2tex,b2215,0.007019897324474033,10.00753354928818,8.996642548625141
FE2tex,b2215,0.007019897324474033,10.00753354928818,8.996642548625141
NMNtex,b2215,0.007019897324474033,7.550397845142365,3.3970673043903408
NMNtex,b2215,0.007019897324474033,7.550397845142365,3.3970673043903408
NO2tex,b2215,0.007019897324474033,8.505143953752867,5.642075046011659
NO2tex,b2215,0.007019897324474033,8.505143953752867,5.642075046011659
GDPtex,b2215,0.007019897324474033,2.6867048009139944,1.464187934001179
GDPtex,b2215,0.007019897324474033,2.6867048009139944,1.464187934001179
TMAtex,b2215,0.007019897324474033,12.925752216026101,12.242697574820651
TMAtex,b2215,0.007019897324474033,12.925752216026101,12.242697574820651
TMAOtex,b2215,0.007019897324474033,8.576310376583889,6.4532168437070645
TMAOtex,b2215,0.007019897324474033,8.576310376583889,6.4532168437070645
TREtex,b2215,0.007019897324474033,10.369515462344378,7.160013333308909
TREtex,b2215,0.007019897324474033,10.369515462344378,7.160013333308909
TRPtex,b2215,0.007019897324474033,1.2879367940345492,0.760470559255816
TRPtex,b2215,0.007019897324474033,1.2879367940345492,0.760470559255816
TSULtex,b2215,0.007019897324474033,11.984472126070141,8.907358345160482
TSULtex,b2215,0.007019897324474033,11.984472126070141,8.907358345160482
TYRtex,b2215,0.007019897324474033,3.9227642562728406,2.0117113349253657
TYRtex,b2215,0.007019897324474033,3.9227642562728406,2.0117113349253657
URAtex,b2215,0.007019897324474033,4.97411129208806,2.553753169968307
URAtex,b2215,0.007019897324474033,4.97411129208806,2.553753169968307
UREAtex,b2215,0.007019897324474033,8.04932190105094,6.140104438747343
UREAtex,b2215,0.007019897324474033,8.04932190105094,6.140104438747343
VALtex,b2215,0.007019897324474033,5.6436442336307255,3.1852437069688477
VALtex,b2215,0.007019897324474033,5.6436442336307255,3.1852437069688477
XANtex,b2215,0.007019897324474033,5.088172289605743,2.2854976787591608
XANtex,b2215,0.007019897324474033,5.088172289605743,2.2854976787591608
XYLtex,b2215,0.007019897324474033,18.14336732478098,14.09405834096404
XYLtex,b2215,0.007019897324474033,18.14336732478098,14.09405834096404
ABUTtex,b2215,0.007019897324474033,6.257176887234995,3.8082322518216554
ABUTtex,b2215,0.007019897324474033,6.257176887234995,3.8082322518216554
23CAMPtex,b2215,0.007019897324474033,4.391089281775138,3.7644046375961215
23CAMPtex,b2215,0.007019897324474033,4.391089281775138,3.7644046375961215
23CCMPtex,b2215,0.007019897324474033,1.138140111541621,0.4838231620534657
23CCMPtex,b2215,0.007019897324474033,1.138140111541621,0.4838231620534657
23CUMPtex,b2215,0.007019897324474033,2.4899598782992975,1.3412057011832414
23CUMPtex,b2215,0.007019897324474033,2.4899598782992975,1.3412057011832414
23CGMPtex,b2215,0.007019897324474033,1.7845221001129192,1.4274670698298209
23CGMPtex,b2215,0.007019897324474033,1.7845221001129192,1.4274670698298209
3AMPtex,b2215,0.007019897324474033,27.55551049320592,28.072338440996944
3AMPtex,b2215,0.007019897324474033,27.55551049320592,28.072338440996944
3CMPtex,b2215,0.007019897324474033,6.805646954302387,3.1071072274104576
3CMPtex,b2215,0.007019897324474033,6.805646954302387,3.1071072274104576
ETHSO3tex,b2215,0.007019897324474033,14.567931434283087,12.774637675440223
ETHSO3tex,b2215,0.007019897324474033,14.567931434283087,12.774637675440223
BUTSO3tex,b2215,0.007019897324474033,9.85824677585597,8.080117940969725
BUTSO3tex,b2215,0.007019897324474033,9.85824677585597,8.080117940969725
LIPOtex,b2215,0.007019897324474033,4.084763622925736,1.455160738837394
LIPOtex,b2215,0.007019897324474033,4.084763622925736,1.455160738837394
GALBDtex,b2215,0.007019897324474033,8.342219860108639,7.87978293901593
GALBDtex,b2215,0.007019897324474033,8.342219860108639,7.87978293901593
SULFACtex,b2215,0.007019897324474033,14.24444800501887,9.252730287835213
SULFACtex,b2215,0.007019897324474033,14.24444800501887,9.252730287835213
NOtex,b2215,0.007019897324474033,2.7959599216968813,1.880227810479744
NOtex,b2215,0.007019897324474033,2.7959599216968813,1.880227810479744
N2Otex,b2215,0.007019897324474033,13.272130848325281,9.230558553623869
N2Otex,b2215,0.007019897324474033,13.272130848325281,9.230558553623869
PEAMNtex,b2215,0.007019897324474033,2.98525676747122,2.030915576403014
PEAMNtex,b2215,0.007019897324474033,2.98525676747122,2.030915576403014
PACALDtex,b2215,0.007019897324474033,8.400182678344072,4.7590455560092595
PACALDtex,b2215,0.007019897324474033,8.400182678344072,4.7590455560092595
CYANtex,b2215,0.007019897324474033,7.453572656761738,5.363048230135848
CYANtex,b2215,0.007019897324474033,7.453572656761738,5.363048230135848
SO3tex,b2215,0.007019897324474033,2.6639514448226533,1.9295189665368675
SO3tex,b2215,0.007019897324474033,2.6639514448226533,1.9295189665368675
TCYNTtex,b2215,0.007019897324474033,1.5507648919722583,0.42022764159406234
TCYNTtex,b2215,0.007019897324474033,1.5507648919722583,0.42022764159406234
METSOX1tex,b2215,0.007019897324474033,,
METSOX2tex,b2215,0.007019897324474033,8.067834724733027,2.7043383189674577
METSOX2tex,b2215,0.007019897324474033,8.067834724733027,2.7043383189674577
3UMPtex,b2215,0.007019897324474033,8.686506107477438,1.9671851729397773
3UMPtex,b2215,0.007019897324474033,8.686506107477438,1.9671851729397773
3GMPtex,b2215,0.007019897324474033,8.385993162827573,7.1832456777120575
3GMPtex,b2215,0.007019897324474033,8.385993162827573,7.1832456777120575
DOPAtex,b2215,0.007019897324474033,2.377171185094034,2.0894080646188495
DOPAtex,b2215,0.007019897324474033,2.377171185094034,2.0894080646188495
4HOXPACDtex,b2215,0.007019897324474033,13.711807276497495,8.96964626746641
4HOXPACDtex,b2215,0.007019897324474033,13.711807276497495,8.96964626746641
ETHAtex,b2215,0.007019897324474033,4.585927339852755,4.209048692041778
ETHAtex,b2215,0.007019897324474033,4.585927339852755,4.209048692041778
G3PStex,b2215,0.007019897324474033,3.582232981981298,2.1775391160349145
G3PStex,b2215,0.007019897324474033,3.582232981981298,2.1775391160349145
ACGAL1Ptex,b2215,0.007019897324474033,,
ACGALtex,b2215,0.007019897324474033,7.801855706947873,4.543664318045764
ACGALtex,b2215,0.007019897324474033,7.801855706947873,4.543664318045764
GLCUR1Ptex,b2215,0.007019897324474033,,
UDPGLCURtex,b2215,0.007019897324474033,1.2329353597677752,0.456754870239537
UDPGLCURtex,b2215,0.007019897324474033,1.2329353597677752,0.456754870239537
ISETACtex,b2215,0.007019897324474033,33.153849681840164,33.74930811600308
ISETACtex,b2215,0.007019897324474033,33.153849681840164,33.74930811600308
UDPGtex,b2215,0.007019897324474033,1.3275964021643318,0.3851023517736111
UDPGtex,b2215,0.007019897324474033,1.3275964021643318,0.3851023517736111
UDPGALtex,b2215,0.007019897324474033,1.3275964021643318,0.3851023517736111
UDPGALtex,b2215,0.007019897324474033,1.3275964021643318,0.3851023517736111
ACGAM1Ptex,b2215,0.007019897324474033,10.597670047072087,6.03679699261
ACGAM1Ptex,b2215,0.007019897324474033,10.597670047072087,6.03679699261
UACGAMtex,b2215,0.007019897324474033,1.6940601733760736,0.8992860511635087
UACGAMtex,b2215,0.007019897324474033,1.6940601733760736,0.8992860511635087
UDPACGALtex,b2215,0.007019897324474033,1.6940601733760736,0.8992860511635087
UDPACGALtex,b2215,0.007019897324474033,1.6940601733760736,0.8992860511635087
MSO3tex,b2215,0.007019897324474033,9.22341169159359,6.410484582143521
MSO3tex,b2215,0.007019897324474033,9.22341169159359,6.410484582143521
GLYC2Ptex,b2215,0.007019897324474033,4.969299079139285,3.5090259660525427
GLYC2Ptex,b2215,0.007019897324474033,4.969299079139285,3.5090259660525427
PSERtex,b2215,0.007019897324474033,4.9886622798147355,3.3732354475143174
PSERtex,b2215,0.007019897324474033,4.9886622798147355,3.3732354475143174
R5Ptex,b2215,0.007019897324474033,9.286061765112995,4.717651893546551
R5Ptex,b2215,0.007019897324474033,9.286061765112995,4.717651893546551
THRPtex,b2215,0.007019897324474033,20.071064128080184,14.001731203092735
THRPtex,b2215,0.007019897324474033,20.071064128080184,14.001731203092735
TYRPtex,b2215,0.007019897324474033,5.736361386724189,2.2468767106590235
TYRPtex,b2215,0.007019897324474033,5.736361386724189,2.2468767106590235
CITtex,b2215,0.007019897324474033,4.619672754667411,3.8481299069570762
CITtex,b2215,0.007019897324474033,4.619672754667411,3.8481299069570762
ACGAtex,b2215,0.007019897324474033,7.801855706947873,4.543664318045764
ACGAtex,b2215,0.007019897324474033,7.801855706947873,4.543664318045764
G6Ptex,b2215,0.007019897324474033,10.060445527139073,4.314298887135552
G6Ptex,b2215,0.007019897324474033,10.060445527139073,4.314298887135552
MOBDtex,b2215,0.007019897324474033,5.290284326010508,5.135989220570892
MOBDtex,b2215,0.007019897324474033,5.290284326010508,5.135989220570892
NI2tex,b2215,0.007019897324474033,,
H2O2tex,b2215,0.007019897324474033,6.687096537565182,5.5204912171594165
H2O2tex,b2215,0.007019897324474033,6.687096537565182,5.5204912171594165
ADEtex,b2215,0.007019897324474033,4.990186665114164,4.484850325312742
ADEtex,b2215,0.007019897324474033,4.990186665114164,4.484850325312742
AGMtex,b2215,0.007019897324474033,1.3196882390905451,0.8348229478624465
AGMtex,b2215,0.007019897324474033,1.3196882390905451,0.8348229478624465
ALAtex,b2215,0.007019897324474033,3.0819099001442547,1.9240190441775522
ALAtex,b2215,0.007019897324474033,3.0819099001442547,1.9240190441775522
BALAtex,b2215,0.007019897324474033,3.118809082024974,1.643016673929897
BALAtex,b2215,0.007019897324474033,3.118809082024974,1.643016673929897
DALAtex,b2215,0.007019897324474033,3.0819099001442547,1.9240190441775522
DALAtex,b2215,0.007019897324474033,3.0819099001442547,1.9240190441775522
AMPtex,b2215,0.007019897324474033,15.621898023672012,15.457407953162148
AMPtex,b2215,0.007019897324474033,15.621898023672012,15.457407953162148
ARBtex,b2215,0.007019897324474033,12.553870931248678,15.265225845115932
ARBtex,b2215,0.007019897324474033,12.553870931248678,15.265225845115932
ARGtex,b2215,0.007019897324474033,5.7681369907785,3.871042095771183
ARGtex,b2215,0.007019897324474033,5.7681369907785,3.871042095771183
ASCBtex,b2215,0.007019897324474033,4.081357191628095,3.5748536064884546
ASCBtex,b2215,0.007019897324474033,4.081357191628095,3.5748536064884546
MMETtex,b2215,0.007019897324474033,4.411304978256593,1.995823886534907
MMETtex,b2215,0.007019897324474033,4.411304978256593,1.995823886534907
FE3tex,b2215,0.007019897324474033,8.49313026695555,6.462891709589396
FE3tex,b2215,0.007019897324474033,8.49313026695555,6.462891709589396
MG2tex,b2215,0.007019897324474033,7.868456869007201,6.666960063783063
MG2tex,b2215,0.007019897324474033,7.868456869007201,6.666960063783063
Zn2tex,b2215,0.007019897324474033,7.239266466737471,6.299314325614922
Zn2tex,b2215,0.007019897324474033,7.239266466737471,6.299314325614922
CD2tex,b2215,0.007019897324474033,6.8672901431748885,5.039026676115763
CD2tex,b2215,0.007019897324474033,6.8672901431748885,5.039026676115763
ASO3tex,b2215,0.007019897324474033,8.275707486947638,6.739144901415855
ASO3tex,b2215,0.007019897324474033,8.275707486947638,6.739144901415855
MANGLYCtex,b2215,0.007019897324474033,3.675427434801931,1.8090152588589004
MANGLYCtex,b2215,0.007019897324474033,3.675427434801931,1.8090152588589004
FRUURtex,b2215,0.007019897324474033,30.606973025677213,14.893170402269202
FRUURtex,b2215,0.007019897324474033,30.606973025677213,14.893170402269202
GLYCAtex,b2215,0.007019897324474033,3.6505996782524344,2.8792729464593156
GLYCAtex,b2215,0.007019897324474033,3.6505996782524344,2.8792729464593156
COBALT2tex,b2215,0.007019897324474033,6.0320158155365755,4.63671229514531
COBALT2tex,b2215,0.007019897324474033,6.0320158155365755,4.63671229514531
DIMPtex,b2215,0.007019897324474033,2.6971852698654386,1.7329893024488372
DIMPtex,b2215,0.007019897324474033,2.6971852698654386,1.7329893024488372
XTSNtex,b2215,0.007019897324474033,3.144584106742079,1.608562826183572
XTSNtex,b2215,0.007019897324474033,3.144584106742079,1.608562826183572
HG2tex,b2215,0.007019897324474033,6.746334576640111,5.389963279006714
HG2tex,b2215,0.007019897324474033,6.746334576640111,5.389963279006714
DHAtex,b2215,0.007019897324474033,6.55714896923179,5.648541447229374
DHAtex,b2215,0.007019897324474033,6.55714896923179,5.648541447229374
ETOHtex,b2215,0.007019897324474033,5.733341312089154,5.363791050584719
ETOHtex,b2215,0.007019897324474033,5.733341312089154,5.363791050584719
ACACtex,b2215,0.007019897324474033,6.253573476113353,5.124642595621443
ACACtex,b2215,0.007019897324474033,6.253573476113353,5.124642595621443
ACNAMtex,b2215,0.007019897324474033,2.9551212819446913,1.8638398423602784
ACNAMtex,b2215,0.007019897324474033,2.9551212819446913,1.8638398423602784
H2Stex,b2215,0.007019897324474033,5.807592865733742,4.0905441266015785
H2Stex,b2215,0.007019897324474033,5.807592865733742,4.0905441266015785
4PEPTtex,b2215,0.007019897324474033,10.076624674244961,7.461767802321383
4PEPTtex,b2215,0.007019897324474033,10.076624674244961,7.461767802321383
CU2tex,b2215,0.007019897324474033,6.414926346462164,4.625659014405413
CU2tex,b2215,0.007019897324474033,6.414926346462164,4.625659014405413
CLtex,b2215,0.007019897324474033,5.724027239959128,3.434356592945231
CLtex,b2215,0.007019897324474033,5.724027239959128,3.434356592945231
PROtex,b2215,0.007019897324474033,5.5912422327149836,5.6879044667715934
PROtex,b2215,0.007019897324474033,5.5912422327149836,5.6879044667715934
SBTtex,b2215,0.007019897324474033,4.292753632284871,2.836976901526243
SBTtex,b2215,0.007019897324474033,4.292753632284871,2.836976901526243
AKGtex,b2215,0.007019897324474033,39.284686368515395,17.204543339485312
AKGtex,b2215,0.007019897324474033,39.284686368515395,17.204543339485312
ALLTNtex,b2215,0.007019897324474033,24.249888659237726,21.169481426461193
ALLTNtex,b2215,0.007019897324474033,24.249888659237726,21.169481426461193
ASNtex,b2215,0.007019897324474033,5.863211364757326,3.3336903655081676
ASNtex,b2215,0.007019897324474033,5.863211364757326,3.3336903655081676
TYMtex,b2215,0.007019897324474033,4.09803822161165,2.3680736301868532
TYMtex,b2215,0.007019897324474033,4.09803822161165,2.3680736301868532
CMPtex,b2215,0.007019897324474033,2.550997132871304,0.6393505195210331
CMPtex,b2215,0.007019897324474033,2.550997132871304,0.6393505195210331
DUMPtex,b2215,0.007019897324474033,3.736842202026049,1.3574874901238796
DUMPtex,b2215,0.007019897324474033,3.736842202026049,1.3574874901238796
XMPtex,b2215,0.007019897324474033,2.770636121551005,0.7839789653146735
XMPtex,b2215,0.007019897324474033,2.770636121551005,0.7839789653146735
3PEPTtex,b2215,0.007019897324474033,,
ANHGMtex,b2215,0.007019897324474033,1.9846975236744389,1.0917109228332158
ANHGMtex,b2215,0.007019897324474033,1.9846975236744389,1.0917109228332158
